ORGANISMO / CONSEJERÍA;CENTRO GESTOR;ID OPTE CENTRO DE GASTO;CENTRO DE GASTO;CÓDIGO INTERNO;ID OPTE CENTRO DE CONSUMO;CENTRO DE CONSUMO;TIPO DE CENTRO DE CONSUMO;C.I.F.;DIRECCIÓN;SUPERFICIE CONSTRUIDA;OCUPACIÓN;CUPs E;CUPs GN;GSL;TIPO DE CENTRO A NIVEL DE ADMINISTRACIÓN AUTONÓMICA;CÓDIGO MUNICIPIO DIRECCIÓN;MUNICIPIO DIRECCIÓN;COORDENADA X LONGITUD;COORDENADA Y LATITUD;REFERENCIA CATASTRAL 1;REFERENCIA CATASTRAL 2;REFERENCIA CATASTRAL 3;REFERENCIA CATASTRAL 4;REFERENCIA CATASTRAL 5;REFERENCIA CATASTRAL 6;REFERENCIA CATASTRAL 7;Posición
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37008667;162;ESCUELA OFICIAL DE IDIOMAS DE SALAMANCA;ESCUELA OFICIAL DE IDIOMAS;Q3768044D;CL PEÑA DE FRANCIA 46 37007 SALAMANCA (SALAMANCA);4532;3716;1;;1;C. EDUCATIVOS;37274;SALAMANCA;-5.675493;40.971061;4793706TL7349D0001KX;;;;;;;40.971061, -5.675493
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37009283;165;IES CALISTO Y MELIBEA;INSTITUTO DE EDUCACION SECUNDARIA;Q3768085G;PS TIERNO GALVAN Nº 2 1º BAJO EX 37900 SANTA MARTA DE TORMES (SALAMANCA);3933;360;1;;1;C. EDUCATIVOS;37294;SANTA MARTA DE TORMES;-5.626072;40.947164;8962502TL7386S0001GH;;;;;;;40.947164, -5.626072
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37008205;159;IES CAMPO CHARRO;INSTITUTO DE EDUCACION SECUNDARIA;Q3768336D;PZ MIGUEL DE UNAMUNO S/N 37200 FUENTE DE SAN ESTEBAN (LA) (SALAMANCA);4851;245;2;;1;C. EDUCATIVOS;37135;FUENTE DE SAN ESTEBAN (LA);-6.255527;40.79838;1602201QF3210S0001HE;;;;;;;40.79838, -6.255527
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37008515;6259;IES DIPUTACIÓN PROVINCIAL;INSTITUTO DE EDUCACION SECUNDARIA;Q3700310J;CARRETERA DE CARBAJOSA  20-40 37188 CARBAJOSA DE LA SAGRADA (SALAMANCA);;;1;;1;C. EDUCATIVOS;37085;CARBAJOSA DE LA SAGRADA;-5.6626513;40.9465287;;;;;;;;40.9465287, -5.6626513
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37002227;150;IES FRAY DIEGO TADEO GONZÁLEZ;INSTITUTO DE EDUCACION SECUNDARIA;Q3768075H;PS CARMELITAS Nº 27  37500 CIUDAD-RODRIGO (SALAMANCA);6663;465;2;;1;C. EDUCATIVOS;37107;CIUDAD RODRIGO;-6.525209;40.601994;9479402QE0997N0001LG;;;;;;;40.601994, -6.525209
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37010091;171;IES LEONARDO DA VINCI;INSTITUTO DE EDUCACION SECUNDARIA;Q3768439F;CL SAN FRANCISCO S/N BAJO 37800 ALBA DE TORMES (SALAMANCA);7021;312;1;1;1;C. EDUCATIVOS;37008;ALBA DE TORMES;-5.510043;40.827582;8430002TL8283S0001SK;;;;;;;40.827582, -5.510043
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37007729;156;IES RAMOS DEL MANZANO;INSTITUTO DE EDUCACION SECUNDARIA;Q3768073C;CL PRADO Nº 1 37210 VITIGUDINO (SALAMANCA);5367;391;1;;1;C. EDUCATIVOS;37376;VITIGUDINO;-6.432672;41.012769;6035701QF1463N0001HY;;;;;;;41.012769, -6.432672
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37001031;148;IES RÍO CUERPO DE HOMBRE;INSTITUTO DE EDUCACION SECUNDARIA;Q3768060J;CL CORDEL DE MERINAS 23 37700 BEJAR (SALAMANCA);5614;340;2;2;;C. EDUCATIVOS;37046;BÉJAR;-5.758551;40.382956;5940402TK6754S0001UO;;;;;;;40.382956, -5.758551
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37010017;169;IES SENARA;INSTITUTO DE EDUCACION SECUNDARIA;Q3700305J;CL SOLEDAD Nº 11 37330 BABILAFUENTE (SALAMANCA);5264;222;1;1;;C. EDUCATIVOS;37038;BABILAFUENTE;-5.424429;40.978622;6194109TL9369S0001IF;;;;;;;40.978622, -5.424429
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37010108;172;IES VÍA DE LA PLATA;INSTITUTO DE EDUCACION SECUNDARIA;Q3768438H;C/ FILIBERTO VILLALOBOS, 7 37770 GUIJUELO (SALAMANCA);6788;511;2;;1;C. EDUCATIVOS;37156;GUIJUELO;-5.675701;40.550168;3422101TK7932S0001OS;3524301TK7932S0001LS;;;;;;40.550168, -5.675701
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37013407;175;IESO TOMÁS BRETÓN;INSTITUTO DE EDUCACION SECUNDARIA OBLIGATORIA;Q3700292J;CL ESCUELAS MENORES Nº 3 BAJO 37185 VILLAMAYOR (SALAMANCA);2927;296;1;;1;C. EDUCATIVOS;37354;VILLAMAYOR;-5.694535;40.996577;3827017TL7432N0001MJ;;;;;;;40.996577, -5.694535
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;6;07025001 - DP DE EDUCACION SA;37001028;278;RAMON OLLEROS GREGORIO;INSTITUTO DE EDUCACION SECUNDARIA;Q3768071G;PZ MAYOR S/N 37700 SALAMANCA (SALAMANCA);7394;297;1;1;;C. EDUCATIVOS;37274;SALAMANCA;-5.663736;40.964895;4548412TK6744N0001FB;;;;;;;40.964895, -5.663736
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;2;07026001 - DP DE EDUCACION SG;40000835;2;CAUCA ROMANA;INSTITUTO DE EDUCACION SECUNDARIA;Q4068065D;PZ JOSE ANTONIO 1 40480 COCA (SEGOVIA);2722;136;4;;;C. EDUCATIVOS;40057;COCA;-4.523344;41.216193;2441701UL7624S0001HO;;;;;;;41.216193, -4.523344
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;2;07026001 - DP DE EDUCACION SG;40004713;273;CENTRO DE EDUCACION ESPECIAL NTRA. SRª DE LA ESPERANZA;COLEGIO DE EDUCACIÓN ESPECIAL;Q4068027D;CL DEL TERMILNILLO 16 40003 SEGOVIA (SEGOVIA);2745;80;1;2;;C. EDUCATIVOS;40194;SEGOVIA;-4.107489;40.95818;6847210VL0364N0001IM;;;;;;;40.95818, -4.107489
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;2;07026001 - DP DE EDUCACION SG;40004531;14;CONSERVATORIO PROFESIONAL DE MÚSICA DE SEGOVIA;CONSERVATORIO DE MÚSICA;Q4068023C;AV VICENTE ALEXANDRE 222 40006 SEGOVIA (SEGOVIA);4241;465;1;1;;C. EDUCATIVOS;40194;SEGOVIA;-4.093798;40.926794;8014001VL0381S0001IA;;;;;;;40.926794, -4.093798
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;2;07026001 - DP DE EDUCACION SG;40002169;4;JAIME GIL DE BIEDMA;INSTITUTO DE EDUCACION SECUNDARIA;Q4068020I;CL MURILLO 4 40450 NAVA DE LA ASUNCION (SEGOVIA);3497;240;1;;1;C. EDUCATIVOS;40138;NAVA DE LA ASUNCIÓN;-4.489684;41.151526;5171505UL7557S0001TZ;;;;;;;41.151526, -4.489684
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;2;07026001 - DP DE EDUCACION SG;40003125;20;LA SALETA;ESCUELA HOGAR;Q4068129H;CL MAYOR 32 40440 SANTA MARIA LA REAL DE NIEVA (SEGOVIA);5679;30;;;;C. EDUCATIVOS;40185;SANTA MARÍA LA REAL DE NIEVA;-4.408653;41.07061;1778202UL8417N0001HR;1778203UL8417N0001WR;;;;;;41.07061, -4.408653
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;2;07026001 - DP DE EDUCACION SG;40003654;6;MARIANO QUINTANILLA;INSTITUTO DE EDUCACION SECUNDARIA;Q4068026F;PZ DE DÍA SANZ 4 40001 SEGOVIA (SEGOVIA);7077;2433;2;;1;C. EDUCATIVOS;40194;SEGOVIA;-4.115665;40.946579;6236901VL0363N0001DY;;;;;;;40.946579, -4.115665
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;2;07026001 - DP DE EDUCACION SG;40000951;3;MARQUÉS DE LOZOYA;INSTITUTO DE EDUCACION SECUNDARIA;Q4068009B;CR VALLADOLID 19 40200 CUELLAR (SEGOVIA);5205;918;1;;1;C. EDUCATIVOS;40063;CUÉLLAR;-4.325256416;41.40381311;9247808UL8894N0001DT;9247807UL8894N0001RT;;;;;;41.40381311, -4.325256416
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;;1033;"E.E.I. ""VIRGEN DEL ESPINO""";CENTRO DE EDUACIÓN INFANTIL;S4711001J;MARTEL, 6 42004 SORIA (SORIA);1273;;1;;;C. EDUCACIÓN INFANCIA;42173;SORIA;-2.477099;41.763624;3538404WM4233N0001DL;;;;;;;41.763624, -2.477099
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42700046;355;EQUIPOS DE ORIENTACION EDUCATIVA Y PSICOPEDAGÓGICA DE EL BURGO DE OSMA;;Q4268013B;CL ELETA Nº 3 BURGO DE OSMA (EL) (CAPITAL) (SORIA);200;10;1;;;OTROS;42043;BURGO DE OSMA-CIUDAD DE OSMA;-3.069731;41.584661;4338302VM9043N0001BF;;;;;;;41.584661, -3.069731
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42003505;206;"ESCUELA OFICIAL IDIOMAS SORIA ""ALFONSO X EL SABIO""";ESCUELA OFICIAL DE IDIOMAS;Q4268130D;PLAZA BERNARDO ROBLES, 3 42002 SORIA (SORIA);1239;1428;1;;1;C. EDUCATIVOS;42173;SORIA;-2.465619;41.765123;4440901WM4244S0001XW;;;;;;;41.765123, -2.465619
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42003268;184;GAYA NUÑO;INSTITUTO DE EDUCACION SECUNDARIA;Q4268019I;CALLE ANTONIO MACHADO, S/N 42200 ALMAZAN (SORIA);6081;268;1;1;;C. EDUCATIVOS;42020;ALMAZÁN;-2.525921;41.481244;9525005WL3992S0001AL;;;;;;;41.481244, -2.525921
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42002720;181;IES POLITÉCNICO Y RESIDENCIA;INSTITUTO DE EDUCACION SECUNDARIA;Q4268138G;CAMINO LA FUENTE DEL REY, S/N  42002 SORIA (SORIA);8986;589;2;2;;C. EDUCATIVOS;42173;SORIA;-2.468889085;41.77140972;4248002WM4244N0001TJ;;;;;;;41.77140972, -2.468889085
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42000437;178;IES RIBERA DEL JALÓN Y RESIDENCIA;INSTITUTO DE EDUCACION SECUNDARIA;Q4268061A;AVENIDA DE LA CONSTITUCIÓN, S/N 42250 ARCOS DE JALON (SORIA);3220;123;2;;1;C. EDUCATIVOS;42025;ARCOS DE JALÓN;-2.273609;41.215589;0931901WL6603S0001GZ;0730904WL6603S0001UZ;;;;;;41.215589, -2.273609
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42003487;199;JULIAN SANZ DEL RIO;ESCUELA HOGAR;Q4268062I;C/ SINTEX OBRADOR, 4 - HOGAR 42250 ARCOS DE JALON (SORIA);905;50;;;;C. EDUCATIVOS;42025;ARCOS DE JALÓN;-2.276581;41.217006;;;;;;;;41.217006, -2.276581
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42700083;196;NAVALENO;CENTRO RURAL DE INNOVACION EDUCATIVA;Q4268171H;C/ CARRETAS, 4-1 - BAJO 1 42149 NAVALENO (SORIA);1742;50;1;;;C. EDUCATIVOS;42129;NAVALENO;-3.004814;41.836967;9818007VM9391N0001IG;;;;;;;41.836967, -3.004814
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42003499;186;ORESTE CAMARCA;CONSERVATORIO DE MÚSICA;Q4268029H;CL Nº 2 42001 SORIA (SORIA);4413;369;1;1;;C. EDUCATIVOS;42173;SORIA;-2.470487;41.766223;3743901WM4234S0001MZ;;;;;;;41.766223, -2.470487
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42000310;204;RESIDENCIA NUESTRA SEÑORA CAMPANARIO Y CRIE;RESIDENCIA;Q4268007D;C/ GENERAL MARTINEZ, 39 42200 ALMAZAN (SORIA);1821;50;1;;;RESIDENCIA;42020;ALMAZÁN;-2.531035;41.486023;9331801WL3993S0001GD;;;;;;;41.486023, -2.531035
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42003864;190;SAN LEONARDO;INSTITUTO DE EDUCACION SECUNDARIA;Q4268170J;CL INSTITUTO  Nº8 42140 SAN LEONARDO DE YAGÜE (SORIA);3595;211;1;;1;C. EDUCATIVOS;42164;SAN LEONARDO DE YAGÜE;-3.057698;41.827192;5208805VM9350N0001YT;;;;;;;41.827192, -3.057698
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;7;07027001 - DP DE EDUCACION SO;42003761;189;SANTA CATALINA SORIA;INSTITUTO DE EDUCACION SECUNDARIA;Q4268159C;CL QUINTO CENTENARIO  Nº 5 42300 BURGO DE OSMA (EL) (CAPITAL) (SORIA);4789;368;1;;1;C. EDUCATIVOS;42043;BURGO DE OSMA-CIUDAD DE OSMA;-3.06113;41.589138;4944907VM9054S0001PB;0931901WL6603S0001GZ;;;;;;41.589138, -3.06113
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47011188;242;ALEJANDRÍA;INSTITUTO DE EDUCACION SECUNDARIA;Q4700635H;AV LEON 45 47100 TORDESILLAS (VALLADOLID);4863;417;1;1;;C. EDUCATIVOS;47165;TORDESILLAS;-5.000068;41.506999;2972602UL3927S0001XR;;;;;;;41.506999, -5.000068
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47005991;221;ALFONSO VI;INSTITUTO DE EDUCACION SECUNDARIA;Q4768222D;PLAZA SAN ANDRES, S/N 47410 OLMEDO (VALLADOLID);3081;248;1;1;;C. EDUCATIVOS;47104;OLMEDO;-4.688503;41.287426;8622202UL5782S0001WE;;;;;;;41.287426, -4.688503
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47007306;234;CAMPOS Y TOROZOS;INSTITUTO DE EDUCACION SECUNDARIA;Q4768275B;CALLE ESTACION, S/N 47800 MEDINA DE RIOSECO (VALLADOLID);5707;407;1;;1;C. EDUCATIVOS;47086;MEDINA DE RIOSECO;-5.045285;41.88038;0385202UM3308N0001OD;;;;;;;41.88038, -5.045285
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47007392;1484;CEPA LA VICTORIA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;Q4700589G;CL ANTONIO ROYO VILLANOVA Nº 3 - BAJO VALLADOLID (VALLADOLID);;;1;;;C. EDUCATIVOS;47186;VALLADOLID;-4.735687;41.650781;;;;;;;;41.650781, -4.735687
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47007197;232;CONDE LUCANOR;INSTITUTO DE EDUCACION SECUNDARIA;Q4768272I;CARRETERA DE PESQUERA, S/N CTRA.PESQUERA S/N 47300 PEÑAFIEL (VALLADOLID);7695;430;1;;;C. EDUCATIVOS;47114;PEÑAFIEL;-4.117021;41.60313;7171001VM0077S0001ZJ;;;;;;;41.60313, -4.117021
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47006533;223;CONDESA EYLO ALFONSO;INSTITUTO DE EDUCACION SECUNDARIA;Q4768055H;CALLE VELÁZQUEZ, S/N 47007 VALLADOLID (VALLADOLID);7211;688;1;1;;C. EDUCATIVOS;47186;VALLADOLID;-4.738326588;41.63045218;5304707UM5150C0001GL;;;;;;;41.63045218, -4.738326588
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47004913;216;DELICIAS;INSTITUTO DE EDUCACION SECUNDARIA;Q4768034C;PASEO DE JUAN CARLOS I, 20 47012 VALLADOLID (VALLADOLID);;570;2;2;;C. EDUCATIVOS;47186;VALLADOLID;-4.71803;41.636316;7408678UM5170G0001HJ;;;;;;;41.636316, -4.71803
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;;1036;"E.E.I. ""PETER PAN""";CENTRO DE EDUACIÓN INFANTIL;S4711001J;SAN MIGUEL, S/N 47100 TORDESILLAS (VALLADOLID);951;;1;1;;C. EDUCACIÓN INFANCIA;47165;TORDESILLAS;-4.979156;41.497325;3866017UL3936N0001BY;;;;;;;41.497325, -4.979156
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47004585;211;EMILIO FERRARI;INSTITUTO DE EDUCACION SECUNDARIA;Q4768036H;CALLE LA SEMENTERA,S/N 47009 VALLADOLID (VALLADOLID);6825;819;1;1;;C. EDUCATIVOS;47186;VALLADOLID;-4.738937635;41.66000587;5436104UM5153E0001WL;;;;;;;41.66000587, -4.738937635
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;;7493;ESCUELA DE ARTE DE VALLADOLID (NUEVA);ESCUELA DE ARTE;Q4768022H;CALLE MIRABEL, S/N 47003 VALLADOLID (VALLADOLID);4647;9;2;1;;C. EDUCATIVOS;47186;VALLADOLID;;;6430505UM5163A0001PP;;;;;;;
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47007379;236;FELIPE II;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;Q4700590E;CL GASPAR DE TORDESILLAS, S/N VALLADOLID (VALLADOLID);667;662;1;1;;C. EDUCATIVOS;47186;VALLADOLID;-4.740935;41.632082;5106609UM5150E0001OF;;;;;;;41.632082, -4.740935
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47004986;217;GALILEO;INSTITUTO DE EDUCACION SECUNDARIA;Q4768039B;CARRETERA VILLABÁÑEZ, S/N 47012 VALLADOLID (VALLADOLID);;921;1;1;1;C. EDUCATIVOS;47186;VALLADOLID;-4.703000519;41.64639112;8419603UM5181G0001BG;;;;;;;41.64639112, -4.703000519
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47005841;219;IES RAMON Y CAJAL;INSTITUTO DE EDUCACION SECUNDARIA;Q4768046G;PS JUAN CARLOS I 22 47013 VALLADOLID (VALLADOLID);8021;895;2;1;;C. EDUCATIVOS;47186;VALLADOLID;-4.717565;41.636967;7408679UM5170G0001WJ;;;;;;;41.636967, -4.717565
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47001353;290;IESO CIGALES;INSTITUTO DE EDUCACION SECUNDARIA OBLIGATORIA;Q4700606I;CNO. DEL RÍO,4 47270 CIGALES (VALLADOLID);2828;203;1;;1;C. EDUCATIVOS;47050;CIGALES;-4.696009;41.755389;9142001UM5294S0001HI;;;;;;;41.755389, -4.696009
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47011309;245;JOSÉ JIMÉNEZ LOZANO;INSTITUTO DE EDUCACION SECUNDARIA;Q4700659H;C/ FELIPE RUIZ MARTÍN, Nº 1 47014 VALLADOLID (VALLADOLID);4574;330;1;1;;C. EDUCATIVOS;47186;VALLADOLID;-4.76474;41.63286;3506822UM5130F0001XG;;;;;;;41.63286, -4.76474
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47010950;240;JUAN DE HERRERA;CIFP;Q4700611I;AVENIDA DE SEGOVIA, 72 47013 VALLADOLID (VALLADOLID);;534;1;1;;C. EDUCATIVOS;47186;VALLADOLID;-4.72160133;41.63534375;6708001UM5160H0001EX;;;;;;;41.63534375, -4.72160133
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47007461;237;LAS SALINAS;INSTITUTO DE EDUCACION SECUNDARIA;Q4768283F;AVENIDA DE LA ESPADAÑA, 3 47140 LAGUNA DE DUERO (VALLADOLID);6812;630;1;1;;C. EDUCATIVOS;47076;LAGUNA DE DUERO;-4.725206;41.591467;6260102UM5066S0001LB;;;;;;;41.591467, -4.725206
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47004597;212;LEOPOLDO CANO;INSTITUTO DE EDUCACION SECUNDARIA;Q4768038D;CALLE TÓRTOLA, 11 47012 VALLADOLID (VALLADOLID);;150;1;1;;C. EDUCATIVOS;47186;VALLADOLID;-4.710981;41.646188;7622401UM5172B0001AY;;;;;;;41.646188, -4.710981
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47011221;243;PINARES DE PEDRAJAS;INSTITUTO DE EDUCACION SECUNDARIA OBLIGATORIA;Q4700641F;PASEO JUAN CARLOS I, Nº 23 47430 PEDRAJAS DE SAN ESTEBAN (VALLADOLID);2338;118;1;1;;C. EDUCATIVOS;47112;PEDRAJAS DE SAN ESTEBAN;-4.585226;41.335875;7473932UL6777S0001AR;;;;;;;41.335875, -4.585226
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47011097;241;RIBERA DEL CEGA;INSTITUTO DE EDUCACION SECUNDARIA OBLIGATORIA;S4700014F;PROLONGACIÓN DEL CAMINO HONDO, S/N 47250 MOJADOS (VALLADOLID);3263;97;1;;1;C. EDUCATIVOS;47090;MOJADOS;-4.665589;41.426239;47091A006000490001JP;;;;;;;41.426239, -4.665589
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;8;07028001 - DP DE EDUCACION VA;47004615;213;ZORRILLA;INSTITUTO DE EDUCACION SECUNDARIA;Q4768024D;PLAZA DE SAN PABLO,3 47011 VALLADOLID (VALLADOLID);;1060;2;3;;C. EDUCATIVOS;47186;VALLADOLID;-4.724505836;41.65838471;6534201UM5163D0001BF;;;;;;;41.65838471, -4.724505836
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;9;07029001 - DP DE EDUCACION ZA;49006044;255;ALFONSO IX;INSTITUTO DE EDUCACION SECUNDARIA;Q4968013E;CARRETERA DE LA ALDEHUELA, S/N   49022 ZAMORA (ZAMORA);9265;292;1;;1;C. EDUCATIVOS;49275;ZAMORA;-5.722582;41.513551;49900A061000120001FF;;;;;;;41.513551, -5.722582
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;9;07029001 - DP DE EDUCACION ZA;49007528;262;ALISTE;INSTITUTO DE EDUCACION SECUNDARIA;Q4968276H;CALLE ATALAYA ALTO DEL PINAR, S/N 49500 ALCAÑICES (ZAMORA);2833;211;1;;1;C. EDUCATIVOS;49003;ALCAÑICES;-6.346287;41.696659;1196001QG2119N0001GI;;;;;;;41.696659, -6.346287
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;9;07029001 - DP DE EDUCACION ZA;49004576;249;CARDENAL PARDO TAVERA;INSTITUTO DE EDUCACION SECUNDARIA;Q4968178F;AVENIDA LUIS RODRÍGUEZ DE MIGUEL, 11 - BAJO 1 49800 TORO (ZAMORA);4562;275;1;1;1;C. EDUCATIVOS;49219;TORO;-5.38813;41.52453;0999811UL0909N0001WO;;;;;;;41.52453, -5.38813
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;9;07029001 - DP DE EDUCACION ZA;;7708;EQUIPO DE ORIENTACIÓN DE BERMILLO DE SAYAGO;CENTRO DE FORMACIÓN DEL PROFESORADO E INNOVACIÓN EDUCATIVA;Q4968059H;CALLE CASTAÑAS, S/N 49200 BERMILLO DE SAYAGO (ZAMORA);;;;;;OTROS;49023;BERMILLO DE SAYAGO;;;;;;;;;;
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;9;07029001 - DP DE EDUCACION ZA;;7702;EQUIPO GENERAL BERMILLO DE SAYAGO;EQUIPO PSICOPEDAGÓGICO;Q4968059H;CALLE CASTAÑAS, S/N 49200 BERMILLO DE SAYAGO (ZAMORA);;;1;;;C. ADMINISTRATIVOS;49023;BERMILLO DE SAYAGO;;;;;;;;;;
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;9;07029001 - DP DE EDUCACION ZA;49007541;264;FUENTESAÚCO;INSTITUTO DE EDUCACION SECUNDARIA;Q4900090D;CL ESTEBAN LAGUNA 21 - BAJO 2 49400 FUENTESAUCO (ZAMORA);3484;219;1;;1;C. EDUCATIVOS;49081;FUENTESAÚCO;-5.495858;41.230089;0773001TL9607S0001UJ;;;;;;;41.230089, -5.495858
07 - EDUCACIÓN;0702 - D.G. CENTROS, PLANI, ORD EDUCA;9;07029001 - DP DE EDUCACION ZA;49004588;250;GONZÁLEZ ALLENDE;INSTITUTO DE EDUCACION SECUNDARIA;Q4968179D;AV ALLENDE 21 - BAJO 1 49800 TORO (ZAMORA);4624;257;4;;1;C. EDUCATIVOS;49219;TORO;-5.385942;41.518506;1192101UL0919S0002MX;;;;;;;41.518506, -5.385942
